"No.","Time","Source","Destination","Protocol","Length","Info"
"7997","28.688961014","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7998","28.688963900","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7999","28.691879666","172.27.28.148","103.167.162.205","UDP","75","59669  >  443 Len=33"
"8000","28.691879827","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8001","28.691891539","172.27.28.148","103.167.162.205","UDP","75","59669  >  443 Len=33"
"8002","28.691904057","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8003","28.693191369","172.27.27.152","142.250.181.170","TCP","1466","44775  >  443 [ACK] Seq=268801 Ack=1 Win=375 Len=1400 TSval=5242509 TSecr=2538605110"
"8004","28.693197414","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=268801 Ack=1 Win=375 Len=1400 TSval=5242509 TSecr=2538605110"
"8005","28.695257319","172.27.25.132","119.160.84.248","UDPENCAP","43","NAT-keepalive"
"8006","28.695257413","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8007","28.695257457","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=487237 Win=1066496 Len=0 TSval=23558018 TSecr=1716866514"
"8008","28.695272396","172.27.5.225","172.27.25.132","ICMP","71","Redirect             (Redirect for host)"
"8009","28.695282218","172.27.25.132","119.160.84.248","UDPENCAP","43","NAT-keepalive"
"8010","28.695286241","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8011","28.695289610","172.27.29.185","3.163.237.4","TCP","66","[TCP Dup ACK 8007#1] 35196  >  443 [ACK] Seq=1306 Ack=487237 Win=1066496 Len=0 TSval=23558018 TSecr=1716866514"
"8012","28.699069666","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8013","28.699088576","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8014","28.700985592","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=488665 Win=1069568 Len=0 TSval=23558022 TSecr=1716866548"
"8015","28.700985744","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=490093 Win=1072384 Len=0 TSval=23558023 TSecr=1716866549"
"8016","28.700985789","172.27.28.148","34.245.174.184","TCP","74","[TCP Retransmission] 59668  >  9110 [SYN] Seq=0 Win=65535 Len=0 MSS=1250 SACK_PERM TSval=2565927809 TSecr=0 WS=256"
"8017","28.700985835","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=491521 Win=1075200 Len=0 TSval=23558024 TSecr=1716866549"
"8018","28.700994427","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=488665 Win=1069568 Len=0 TSval=23558022 TSecr=1716866548"
"8019","28.701017755","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=490093 Win=1072384 Len=0 TSval=23558023 TSecr=1716866549"
"8020","28.701022070","172.27.28.148","34.245.174.184","TCP","74","[TCP Retransmission] 59668  >  9110 [SYN] Seq=0 Win=65535 Len=0 MSS=1250 SACK_PERM TSval=2565927809 TSecr=0 WS=256"
"8021","28.701025119","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=491521 Win=1075200 Len=0 TSval=23558024 TSecr=1716866549"
"8022","28.703515025","172.27.26.33","10.4.10.40","DNS","87","Standard query 0x4a25 A safebrowsing.googleapis.com"
"8023","28.703515132","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8024","28.703523715","172.27.26.33","10.4.10.40","DNS","87","Standard query 0x4a25 A safebrowsing.googleapis.com"
"8025","28.703532488","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8026","28.706227558","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8027","28.706231878","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8028","28.709932283","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8029","28.709965214","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8030","28.713144603","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=492949 Win=1078016 Len=0 TSval=23558027 TSecr=1716866550"
"8031","28.713144704","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=494377 Win=1080832 Len=0 TSval=23558028 TSecr=1716866550"
"8032","28.713144748","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=495805 Win=1083648 Len=0 TSval=23558028 TSecr=1716866552"
"8033","28.713144791","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=497233 Win=1086720 Len=0 TSval=23558029 TSecr=1716866552"
"8034","28.713144834","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=498661 Win=1089536 Len=0 TSval=23558030 TSecr=1716866555"
"8035","28.713144878","172.27.29.185","35.241.16.93","QUIC","75","Protected Payload (KP0)"
"8036","28.713144921","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=120379 Win=331008 Len=0 TSval=23558031 TSecr=3133729571"
"8037","28.713144964","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=121807 Win=334080 Len=0 TSval=23558032 TSecr=3133729571"
"8038","28.713156676","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=492949 Win=1078016 Len=0 TSval=23558027 TSecr=1716866550"
"8039","28.713168264","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=494377 Win=1080832 Len=0 TSval=23558028 TSecr=1716866550"
"8040","28.713171457","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=495805 Win=1083648 Len=0 TSval=23558028 TSecr=1716866552"
"8041","28.713174176","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=497233 Win=1086720 Len=0 TSval=23558029 TSecr=1716866552"
"8042","28.713176880","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=498661 Win=1089536 Len=0 TSval=23558030 TSecr=1716866555"
"8043","28.713179731","172.27.29.185","35.241.16.93","QUIC","75","Protected Payload (KP0)"
"8044","28.713182667","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=120379 Win=331008 Len=0 TSval=23558031 TSecr=3133729571"
"8045","28.713185594","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=121807 Win=334080 Len=0 TSval=23558032 TSecr=3133729571"
"8046","28.713193008","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=47680 Win=187648 Len=0 TSval=23558032 TSecr=1716866560"
"8047","28.713193058","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=49108 Win=190464 Len=0 TSval=23558033 TSecr=1716866560"
"8048","28.713193101","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=123235 Win=336896 Len=0 TSval=23558033 TSecr=3133729572"
"8049","28.713193145","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=124663 Win=339712 Len=0 TSval=23558034 TSecr=3133729572"
"8050","28.713196182","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=47680 Win=187648 Len=0 TSval=23558032 TSecr=1716866560"
"8051","28.713199228","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=49108 Win=190464 Len=0 TSval=23558033 TSecr=1716866560"
"8052","28.713202211","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=123235 Win=336896 Len=0 TSval=23558033 TSecr=3133729572"
"8053","28.713204858","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=124663 Win=339712 Len=0 TSval=23558034 TSecr=3133729572"
"8054","28.715400672","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8055","28.715406232","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8056","28.726520552","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8057","28.726520782","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=50536 Win=193280 Len=0 TSval=23558037 TSecr=1716866562"
"8058","28.726520826","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=51964 Win=196352 Len=0 TSval=23558037 TSecr=1716866562"
"8059","28.726520870","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=126091 Win=342528 Len=0 TSval=23558038 TSecr=3133729575"
"8060","28.726520913","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=127519 Win=345344 Len=0 TSval=23558039 TSecr=3133729575"
"8061","28.726520957","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=53392 Win=199168 Len=0 TSval=23558039 TSecr=1716866564"
"8062","28.726521001","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=54820 Win=201984 Len=0 TSval=23558040 TSecr=1716866564"
"8063","28.726521045","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=128947 Win=348160 Len=0 TSval=23558040 TSecr=3133729577"
"8064","28.726537657","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8065","28.726554301","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=50536 Win=193280 Len=0 TSval=23558037 TSecr=1716866562"
"8066","28.726557758","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=51964 Win=196352 Len=0 TSval=23558037 TSecr=1716866562"
"8067","28.726560668","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=126091 Win=342528 Len=0 TSval=23558038 TSecr=3133729575"
"8068","28.726563664","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=127519 Win=345344 Len=0 TSval=23558039 TSecr=3133729575"
"8069","28.726566468","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=53392 Win=199168 Len=0 TSval=23558039 TSecr=1716866564"
"8070","28.726569354","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=54820 Win=201984 Len=0 TSval=23558040 TSecr=1716866564"
"8071","28.726572137","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=128947 Win=348160 Len=0 TSval=23558040 TSecr=3133729577"
"8072","28.726578906","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=130375 Win=351232 Len=0 TSval=23558041 TSecr=3133729577"
"8073","28.726578949","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=131803 Win=354048 Len=0 TSval=23558042 TSecr=3133729580"
"8074","28.726578991","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=133231 Win=356864 Len=0 TSval=23558043 TSecr=3133729580"
"8075","28.726579036","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=134659 Win=359680 Len=0 TSval=23558043 TSecr=3133729582"
"8076","28.726579078","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=136087 Win=362496 Len=0 TSval=23558043 TSecr=3133729582"
"8077","28.726579122","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"8078","28.726583735","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=130375 Win=351232 Len=0 TSval=23558041 TSecr=3133729577"
"8079","28.726586719","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=131803 Win=354048 Len=0 TSval=23558042 TSecr=3133729580"
"8080","28.726589438","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=133231 Win=356864 Len=0 TSval=23558043 TSecr=3133729580"
"8081","28.726592116","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=134659 Win=359680 Len=0 TSval=23558043 TSecr=3133729582"
"8082","28.726594761","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=136087 Win=362496 Len=0 TSval=23558043 TSecr=3133729582"
"8083","28.726598321","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=270201 Ack=1 Win=375 Len=1400 TSval=5242511 TSecr=2538605158"
"8084","28.732347507","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8085","28.732347607","172.27.26.33","10.4.10.40","DNS","82","Standard query 0x51b8 A play-fe.googleapis.com"
"8086","28.732347652","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8087","28.732347694","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=56248 Win=204800 Len=0 TSval=23558047 TSecr=1716866606"
"8088","28.732347738","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=57676 Win=207616 Len=0 TSval=23558047 TSecr=1716866606"
"8089","28.732347782","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=59104 Win=210432 Len=0 TSval=23558048 TSecr=1716866607"
"8090","28.732347825","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=60532 Win=213504 Len=0 TSval=23558048 TSecr=1716866607"
"8091","28.732347867","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=61960 Win=216320 Len=0 TSval=23558049 TSecr=1716866610"
"8092","28.732360827","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8093","28.732373422","172.27.26.33","10.4.10.40","DNS","82","Standard query 0x51b8 A play-fe.googleapis.com"
"8094","28.732376927","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8095","28.732380374","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=56248 Win=204800 Len=0 TSval=23558047 TSecr=1716866606"
"8096","28.732383559","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=57676 Win=207616 Len=0 TSval=23558047 TSecr=1716866606"
"8097","28.732386629","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=59104 Win=210432 Len=0 TSval=23558048 TSecr=1716866607"
"8098","28.732389425","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=60532 Win=213504 Len=0 TSval=23558048 TSecr=1716866607"
"8099","28.732392191","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=61960 Win=216320 Len=0 TSval=23558049 TSecr=1716866610"
"8100","28.732401888","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=63388 Win=219136 Len=0 TSval=23558049 TSecr=1716866610"
"8101","28.732401940","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=137515 Win=365312 Len=0 TSval=23558050 TSecr=3133729622"
"8102","28.732401983","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=138943 Win=368128 Len=0 TSval=23558051 TSecr=3133729622"
"8103","28.732402028","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=140371 Win=371200 Len=0 TSval=23558051 TSecr=3133729623"
"8104","28.732402072","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=141799 Win=374016 Len=0 TSval=23558052 TSecr=3133729623"
"8105","28.732402115","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=143227 Win=376832 Len=0 TSval=23558053 TSecr=3133729626"
"8106","28.732402159","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=144655 Win=379648 Len=0 TSval=23558054 TSecr=3133729626"
"8107","28.732406696","172.27.29.185","3.163.237.4","TCP","66","[TCP Dup ACK 8100#1] 35204  >  443 [ACK] Seq=944 Ack=63388 Win=219136 Len=0 TSval=23558049 TSecr=1716866610"
"8108","28.732409953","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=137515 Win=365312 Len=0 TSval=23558050 TSecr=3133729622"
"8109","28.732412822","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=138943 Win=368128 Len=0 TSval=23558051 TSecr=3133729622"
"8110","28.732415668","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=140371 Win=371200 Len=0 TSval=23558051 TSecr=3133729623"
"8111","28.732418252","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=141799 Win=374016 Len=0 TSval=23558052 TSecr=3133729623"
"8112","28.732420872","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=143227 Win=376832 Len=0 TSval=23558053 TSecr=3133729626"
"8113","28.732423457","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=144655 Win=379648 Len=0 TSval=23558054 TSecr=3133729626"
"8114","28.740585311","172.27.29.185","35.241.16.93","QUIC","75","Protected Payload (KP0)"
"8115","28.740585425","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=64816 Win=221952 Len=0 TSval=23558056 TSecr=1716866615"
"8116","28.740585481","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=66244 Win=224768 Len=0 TSval=23558057 TSecr=1716866615"
"8117","28.740585538","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=146083 Win=382464 Len=0 TSval=23558058 TSecr=3133729630"
"8118","28.740585585","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=147511 Win=385280 Len=0 TSval=23558058 TSecr=3133729630"
"8119","28.740585629","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8120","28.740585677","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8121","28.740599086","172.27.29.185","35.241.16.93","QUIC","75","Protected Payload (KP0)"
"8122","28.740611241","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=64816 Win=221952 Len=0 TSval=23558056 TSecr=1716866615"
"8123","28.740615628","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=66244 Win=224768 Len=0 TSval=23558057 TSecr=1716866615"
"8124","28.740619538","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=146083 Win=382464 Len=0 TSval=23558058 TSecr=3133729630"
"8125","28.740623419","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=147511 Win=385280 Len=0 TSval=23558058 TSecr=3133729630"
"8126","28.740627599","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8127","28.740631160","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8128","28.744611800","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8129","28.744611979","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8130","28.744612023","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"8131","28.744642414","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8132","28.744655510","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8133","28.744659797","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=271601 Ack=1 Win=375 Len=1400 TSval=5242612 TSecr=2538605328"
"8134","28.748958730","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8135","28.748959657","172.27.28.0","103.73.103.96","UDP","76","34832  >  443 Len=34"
"8136","28.748959702","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"8137","28.748971285","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"8138","28.749034664","172.27.5.225","172.27.28.0","ICMP","104","Redirect             (Redirect for host)"
"8139","28.749039719","172.27.28.0","103.73.103.96","UDP","76","34832  >  443 Len=34"
"8140","28.749043750","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=273001 Ack=1 Win=375 Len=1400 TSval=5242612 TSecr=2538605328"
"8141","28.753107582","172.27.29.185","3.163.237.4","TCP","66","35200  >  443 [ACK] Seq=1306 Ack=148939 Win=388352 Len=0 TSval=23558059 TSecr=3133729631"
"8142","28.753107686","172.27.29.185","3.163.237.4","TCP","66","35204  >  443 [ACK] Seq=944 Ack=67672 Win=227584 Len=0 TSval=23558059 TSecr=1716866627"
